Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UNH,VZ,V,WMT,WBA,RTX
2020-01-16,-0.1640395627058193,-0.345583357555233,0.6829135474222509,-0.18950487313093275,1.1706015482094754,-0.20832743507065846,2.0439983988758996,-0.868038411640789,-0.35749994195953033,-1.7655681528840401,1.556846317521543,1.622696971476612,0.2997381517070497,0.6366319543785154,0.02264397231819063,-0.6058027393412821,-0.4162966892589866,-1.7692678434281441,1.5465637905398335,-0.3426851925162398,-1.4031478407232982,-1.0532399341012308,0.20286270043551172,0.9930444354738731,0.25356545505506073,-0.32582971447264225,-0.38207044944634266,-1.21072632339703,0.37552121821838685
2020-01-17,0.0009996085727712826,0.6508321943232985,1.077001690497243,-2.9864971996569145,-0.29011018791417964,-1.5306739797131483,-0.29045875871890803,0.028331072817910488,-0.856064811558362,-0.6610901912498893,-0.340737853164162,1.3617930992838112,0.061077430500132916,-0.33659165429790894,0.5472542428971864,0.5913164956239986,0.40843082641797884,-0.48845110786451346,0.4362322385630639,1.0946517789917316,-0.5070990009301066,0.09680975123982903,1.3659680696931111,-1.1023739844907758,0.6834897799096646,1.965462098846964,-1.1682092827813106,-0.24037600624425923,0.42908364040574387
2020-01-21,-0.6816714509022065,-0.35739460451811406,-0.2832060851553492,-2.900717529041098,-0.9042881684946585,-1.5547499065634571,-0.05694369498521004,0.7859925169151983,-0.14067432872298344,-1.0262787690241053,-1.1032451604456104,0.8299949163382049,1.0013440422206177,1.962349819413354,0.4529711246124664,-0.5860771857417878,0.004318060172835599,-0.6999385798836917,0.03175436390897525,0.43398612878882914,-0.02812626804458943,0.13645734930920683,0.5131403310342113,1.0689567840537322,0.6990494697544403,1.637429178865456,0.9284185139037546,-0.5943656649665255,0.43151479719810476
2020-01-22,-0.763097351283196,0.5486309762261083,0.21620467795442277,-1.3219992316267772,-2.036209590252555,-0.4150615120028826,0.3886262591742725,0.5786407210212264,0.1780040774225501,-0.6041082482217307,0.38526560363337053,-0.11613563065806629,2.8812813706300693,3.0646581054865685,-0.6974081191597219,-0.19997421242487523,0.019170270061043874,-0.4096502969492819,-0.5192613004567074,-0.1728672266962333,-0.42384688961153305,0.055950141207304946,0.17071335128318213,-0.07975111422915025,0.13566962319320192,0.16115805907600886,0.29020831443929695,-0.8309153785167145,-0.4838954487192013
2020-01-23,0.023881073456802043,0.0803072758321644,0.5316311984137644,2.3933799545414534,0.21849600207928033,0.2917777086069538,0.03982509122036828,0.4530780925274783,-0.8379988994210928,-0.3402719798217509,-0.31657355717773156,0.4059224449228091,-0.4062639601660866,0.8932170957145594,0.30101454577275405,0.07151565647862018,0.8899827924286866,-0.8056851765633353,0.6371926951213011,-0.9561596627403313,1.1715682220464094,-0.6711262215759056,-3.8332951110138653,-0.1439614540551438,0.19129220075455602,-0.37074131903080604,-0.04457936457238699,-0.024762995373190076,0.15733765159366503
2020-01-24,0.3515442170389515,1.6267787785247296,0.09863535133906604,1.0458873599946452,-0.5701359438768856,-0.2996017300072155,0.08989680886732854,0.11268011457417831,-0.4875720456503589,-0.08939114669420671,-0.48732653468036274,-0.1051014236167384,-0.5489901959236043,4.203497329530359,0.1701983234096334,-0.9710674545082196,-0.2587748333069015,-1.1808990752846868,-0.2520608613233484,-0.2292951527000086,-0.8264998480558253,0.2976071754130918,0.4534188239930488,-0.8432998250015169,0.05383883676231326,-0.1196396062283664,-0.3669616261376574,-0.9131541943711167,0.04578837791967478
2020-01-27,-0.042054269911325874,-1.4157928972928715,-1.1489411355997767,-0.4642524570114151,-1.4187144988326585,0.03716421318022836,-1.065121835162817,0.7324729140475982,-1.1804865933042292,-0.7440958154092867,-0.14938312950675203,0.7307357465303341,-0.01714978454601622,-1.9610817266432818,1.1942708062043133,0.3738493287428322,0.3315595179319521,1.0852182397600079,-0.22904097878417412,-0.28856963294722604,1.6033260273803076,1.3027849898948365,0.41889631869026067,-1.1761533549684917,0.5387606185082623,-0.1871983965445137,1.9289675132478095,1.248811984200103,-0.03878171185400727
2020-01-28,-3.42759103408859,0.5026107839895445,1.300760544669673,-0.2704758105241029,0.14797668234337966,0.10217239013160667,0.08596090585380525,-0.7156203493189671,0.7414996372692576,-0.34035443318550673,0.7674530964685826,0.37510600642506037,0.1074819954940757,1.1001448216282983,0.015308286417677201,0.7416379988210264,0.013857448190697778,-0.1671525508338075,0.820055134465654,-0.16970921952451515,-3.0447418161323156,-0.11391408889758949,0.009409904855055036,0.08296676445892912,0.46565250087331045,0.05453441758042381,0.08967867828072171,0.31878274718589966,0.4065085571027148
2020-01-29,-1.5323654468084218,-0.19775173482502806,2.060389929338759,1.7493138216371975,-0.2996686988620855,-0.2767704021215018,-0.9794591550381874,0.29308315483866326,-1.116412816140851,-0.41212966755787556,-0.5631174709033523,0.35084861267069906,-0.8322374949613783,-0.9361629789258405,0.8804150507653755,0.16747395838843812,1.9183493473811954,1.2621868814070099,1.6095764498124747,-0.18620610443852056,-0.9465780053288003,-0.35673612461938814,-0.4105453433563729,-0.5840838702149311,-1.334308726332301,1.129675890021058,-0.22102380998178378,-0.5067416560630066,0.27098641021875675
2020-01-30,-0.111899900295188,0.6522037659548706,-0.5228933587910931,-0.037984385908249554,-0.6632984314828744,0.4409637981870525,-0.03231599914856372,2.507748086761671,0.7565242801618,0.5549083126687415,1.0996481421305668,-0.8632329314161366,-0.9906821803833783,-0.20464979923360652,-0.5002344788319892,0.7122609865898012,0.3320629821613031,-1.151670715362202,2.1284318934489797,-1.870810411341449,-1.6066032951335676,0.2428830073129352,0.23051714468328982,-1.0000856943209453,-0.6486416420867044,1.0685936549997244,0.13894269071086648,-0.9576505899447196,0.2969650679090637
2020-01-31,-0.2757910289644744,-0.3535389203452906,-1.3786388802134837,0.1585817093791813,-0.5965575446001319,-1.0529249786080745,-0.44634683962342786,0.5721595703701027,1.183370397236556,-1.2115319395076205,-0.4062681507618891,-0.08650233944515823,3.7076289541452243,-1.0514373185320804,0.4602909041079656,-0.3978956796849237,0.4435549858273106,0.3350523387842626,0.20129162685326918,-0.03851326616332699,1.2345290535648281,0.42556705144202295,-0.03726674033226541,-0.6319013094411883,1.0615638720019045,-1.3807520485244356,0.03203075649227009,-0.14137733610597322,-0.32837689935115655
2020-02-03,-1.376256352250525,0.29221867519269373,-0.5860105413898652,-0.92249865229197,-1.2981664270462123,-0.9911324082331867,0.5592590866407944,-0.1388541186376147,1.2943022539296143,-2.09198555594945,0.03126764531910001,0.7816863140881702,0.980463860533393,0.21270345797858878,0.2946295936381351,0.21009983313598418,0.05852568939577752,1.3307509498312866,1.495003737192699,1.9907789375943925,0.18091106407801183,-0.07366295371971616,0.7846228811125383,0.06677156380895309,-2.169385816342098,0.33415025146404026,-0.5227388009137076,-0.22444062286977504,-0.5030135452900514
2020-02-04,-0.7628040651084688,-0.55888443753763,1.755050443010798,-0.5893600617503816,1.389224346862763,-0.6570601727089329,0.9186405206150874,-0.7377394945724706,0.9800370970826319,-2.216622892544628,-0.05550476723924121,0.17868101609915685,0.568858651432684,0.2834177614199873,-0.29421143343520745,0.13092609984984474,-1.3519494147701916,-0.1061402662451979,1.7465783217978064,0.7292882980528059,-0.7062965924869756,-0.7414199964434508,-1.7974215730166216,1.0462638794207892,-0.764254809594354,0.06973105897799438,-0.3615042454332959,1.2550114943171489,0.6494652339475497
2020-02-05,0.8818262839082357,-0.10920444493611564,-0.3748013206484845,1.0969365690867086,0.7295349657830772,0.8678263309055785,0.10650926455301989,-0.7891219799093817,-2.0026290607137045,1.5902515966460644,-0.29176680053655457,-0.11120809976857947,1.7146668478021452,0.692366772766568,0.020135026433947573,0.0842401538237826,-0.8583850712830923,-2.283736181118806,-0.8613203131972057,-1.2278910192197587,-0.13708221172801024,-0.3230498025995019,0.8459221542919074,1.953313201950342,-0.050149593509714804,-0.9891286558023331,-0.10467495121264823,-0.16342707415806915,0.0940474123905825
2020-02-06,0.18129265202754188,-0.4423548632799683,1.0286921065524293,3.530888343670833,-0.31521523990363176,-0.9092295148389039,0.3358050742603079,0.0712715237284542,0.7934987697521285,-1.5654452797913605,-1.2162308622845752,0.14184114089882455,0.10945233020513626,-0.5546297247790022,-0.4801098286426338,-0.1582305296192381,-0.8921376371842289,-0.3527463930202591,1.9572317595319064,-0.4491091166939918,0.06910003884333084,0.09422065760978533,-0.3835065643526655,-1.3093238824821198,0.36551301966991273,-0.05664610242484062,-0.6129868340214238,0.8159357606666982,0.2031591959015538
2020-02-07,-1.135809599823707,-0.3265513599164634,-0.9716123730441808,-0.6958970410173865,-2.503606649743184,0.38205492409641945,-0.8300042382563413,1.4264677854861594,-0.45580535205967715,0.18313331689449566,-0.9553205641668995,0.20521939552320645,-1.6471534421188607,-0.9741663685763451,-0.32038130708072626,0.6086970840882259,0.27085186034920133,0.136327886190662,1.1813663845120488,-0.021919462239872754,0.32427977814442044,-0.029324549973321037,0.5599963823225783,-0.36959510757560704,2.0498048397905406,0.8222046598381163,1.1550269039623788,0.42543690892205455,1.5062793054720671
2020-02-10,-0.422253152617725,-0.1496280164026668,0.005420085639951884,1.8668890936460918,0.24082421688082858,0.30819539449845695,1.3950823447730636,0.4726913092688329,0.6385161575511131,-2.9018475402869095,-0.7323058961229081,0.9177408980968379,0.19378694032713284,0.09020358399147203,-0.48520330340001183,-0.0534940488087962,0.2842606131613211,0.21047601058873036,2.128509773040245,0.11283545107118613,-1.091172108520129,-0.394824030796822,-0.3124835883339433,-1.2165822590451925,0.030762949555531542,1.1242049296511887,-1.4876017422507364,-0.13031838472814472,-0.6426856804280008
2020-02-11,1.3313238246891366,0.2791152376768638,-0.5490579211037601,-0.05967053464242582,1.2907917688437318,1.199683181707607,0.497728286004064,-0.23968798465373423,-1.0144272405930521,0.8836776121367063,-0.34238477397824574,0.4018875372661488,-0.5599693928319395,1.4237318694303986,0.0861342056640414,0.18123650307525732,1.0969289174338446,-0.4340918795101685,-2.074230875513323,0.0072042252532399315,0.6899806550939859,-1.461601991209902,0.7923389915082861,1.2149830521983487,-2.3651159708352734,-0.9103549588642255,0.1272040111021077,-0.7349373647463494,-0.7584189906013695
2020-02-12,0.10426589097859366,-0.15805522299674327,1.195496358202863,0.13869808408959922,1.2815436443027894,0.04440012770431126,0.6678555468614121,-0.6966842026971254,-0.0620734475304709,0.3810115604569749,0.17150815249346293,-0.4977910868063188,0.3596595770603213,-0.4307378032066853,-0.9017371223467582,-0.4831636758771454,0.0836993147287259,-2.1415145114583427,-0.37968394406361927,1.6228912583272346,-1.132684811561394,-0.8873862060693207,-1.3424388113049726,2.6016007428113066,-1.0371928639690369,0.7299609020278239,-0.2075228570364494,1.4911103199221707,-0.5150349130432073
2020-02-13,-1.5025173020850024,1.074932836163562,-0.1655631877438822,-0.6384106409262144,0.44810522925960306,0.1186560161452158,-3.6065725333304637,0.6336835943941043,-0.1332674006810006,-0.04577229023022777,0.2813324103545392,0.6200258484798725,-0.11356294196946565,0.3545388495237303,-0.1272675017110733,0.31086274227778393,0.36310789979285535,-0.7946102035758654,-0.03545972770722319,0.6508924226742324,-1.2585235061562527,1.3092970479671293,1.034152703942103,0.055698372275608164,0.926811965938602,0.36243063810814363,1.4230765608217901,-0.8820678275231015,-0.6640100744791023
2020-02-14,0.9937345936877333,1.2826434328422107,0.1713166150235191,-0.5930380680853785,-1.1991949570093932,-1.3910983902013747,-0.6581329807616472,0.763601655340334,-0.9029529881352504,-0.3541459557740656,-0.43368605829378265,1.3402022057260543,-2.3943623921882717,-0.1289967209833118,0.17351525667794152,-0.1860030861210194,-0.020139094120768437,1.0448958939739068,1.1134272375577707,0.3230664743993444,-1.0896932395303693,1.1694184252831128,0.8423028577721166,-1.0836317730356935,-0.11448123469686032,1.656861146207746,0.5604344002450551,-1.3140724485045892,0.4282091927049304
2020-02-18,-0.7674729734560585,0.4957337760674078,-1.3384781283553113,0.18770000314956867,-0.42916238190561945,0.8823390598634974,-0.1900610132967395,-0.06820801928524378,0.3969178421152155,-0.7075674005968532,-1.1152094551835268,0.21916458212623652,1.0172654554812208,-1.1685112269939406,-0.021963479011297745,-0.7687472101009232,0.23246962668804352,0.46070538185663595,1.858746303841045,-0.952266862496439,0.1342510019245904,-0.4123066624270301,-0.8144332388048495,1.9826722009006146,-0.4332608099854266,1.205272546187663,2.3774974054484876,-1.3858604026369785,-0.8772259211139879
2020-02-19,-0.03879174058449208,0.8134411729779087,1.3897270294793118,-0.6067192291603623,-0.1429813610834571,0.16343123559916792,-1.1895364640578299,0.10130394564957446,1.5180888354830144,0.551328565804782,1.7822177565338897,-0.5473290509900105,-0.5915295292441969,1.4123041099886289,-0.5610351882223678,1.2857208134156102,-0.6922902432277215,-1.0834251073065,-0.362791336077586,0.1602550413216667,-0.7011990155151462,0.16702929655987642,-1.6386934008016585,0.8977168151507483,0.26422541119238135,0.8359242695129031,-2.4052197523579797,0.10349057238996105,-0.8846634524301165
2020-02-20,-0.11773404056136781,0.16126231332035526,-0.7574720528565109,-0.2460463202562756,0.527110558372056,-0.5355207424123675,1.9089931696221292,0.36634175477522224,-0.3188961037090695,-0.48266772017246895,-1.8456134956574135,2.120739624707116,0.7507377506178771,-2.4840943557726436,0.00965715488608225,0.46611429916711944,0.16189494789777,1.1788170468968544,-1.3552870642835955,0.5475983720140458,-0.7848521089603433,1.5500399513224792,-0.003835256978964303,-0.7761557749447114,0.19979316003708034,-0.5738844222647653,0.4762515696369197,0.0079987774780377,-0.15129099192064954
2020-02-21,-0.36204187391445347,-0.5532970489011073,-1.5315372495681074,-1.0497151843577608,0.8046151687307813,-0.0785623793933744,-0.500197552445954,1.2609061681631086,-0.3330336851341512,-0.5433175608189829,-0.2471511057582489,-0.032732025018516554,-0.2527866843215856,-0.9943059271676465,1.6063002130268957,-0.5455906282139348,0.9587254382287658,0.4389221353415236,-2.381337557364793,-1.4938967362628484,0.2677925819365677,0.7007788961522972,1.44472929455411,0.39173037210264544,0.7902916237720634,-0.5707781916564088,1.3268699255548788,-0.15541140622273122,1.6340309789569663
2020-02-24,0.35385335541137697,-1.0304614913556867,-0.8884091026550474,-0.27167174382347314,-0.2055544828087642,-0.3776502576228715,-1.0263727752106344,0.5629360064168186,-0.5958589481027908,-0.8469084850784131,0.45193764281532944,0.665971689688248,0.6806125939911275,-0.41909046945056794,0.4234830004101112,0.41946910307250146,1.4334232709569235,1.3459105475207966,-0.6103487631495421,-0.6215243697985441,0.25969640289102475,0.4220526902786859,1.635806509725274,-2.849513695989747,1.8949398506716664,-0.9192180414060094,0.9151622662141853,-0.8589605436149795,0.05628824000300411
2020-02-25,-0.5406456279580379,-1.8990607622090396,-0.29739226031742083,-0.9529081851359079,0.3912847130936777,-0.5988693032294035,0.06727575715092335,1.076099048773801,-0.46215491164948963,-0.6075269185803206,-0.0878128271916262,1.3876388823182584,-0.1832805616594654,-0.22753319283487541,1.4602962958918506,-1.0475518152845498,1.5985553608068195,1.1539964871176904,0.9124243882982319,-0.12406778029744073,0.575166104637097,1.0054405866773195,0.3324822893102677,-1.5486589744074168,1.0168384852401267,-1.578504201639605,0.9061306031041492,-0.09745016730081926,-1.6302115127247923
2020-02-26,1.5389377702652618,-1.1195310258156068,1.6551031260744908,0.79305500757077,-0.029002112375177472,-1.6369854215566528,-0.6315950976941364,0.12707593966909497,-2.504511892383862,-1.283037255552469,-0.23065032074808636,-0.2646043104947389,-0.6518431615438955,0.31862546278933584,-0.09829236090263727,0.6564908262323943,-0.3098900582901479,0.10328576950663083,1.3933750829034008,-0.32996002518618606,2.231521490718681,-0.38984398668087805,-0.9019308028593016,0.30763855786935546,0.4498784842581488,-0.06802719865434202,0.00839052403534043,0.6843086513702472,0.18201833747496432
2020-02-27,3.1966749691955174,-0.39067892673392357,-1.5007600220727104,-1.0515086350367242,0.19704155728142778,0.12978387409371545,-0.5357595367741546,-0.28430072683419133,-0.0777626231703971,-1.1686625796493322,-0.31030324467230985,-0.1874441712198544,-0.3584676972131717,-1.415800280952384,0.6508454481958451,0.018958158301645486,-0.08972168337161913,1.1927101499149586,-1.8264518691675145,0.28216068690728563,1.5388409376224548,-0.8646976912350195,0.45185642229482953,0.47250734254094456,0.35241879682343197,0.22076976560496006,0.7807664085593379,0.7621234059737745,-0.18513823520683062
2020-02-28,0.334659604312075,-0.688593700709558,0.6269194309349281,-1.6605788752434398,1.0727549697727814,0.21516361938535797,0.5128862142293992,-0.7247466939648339,0.4835278062708315,2.372630247996597,-0.6036789370397558,-0.9591034619342234,-0.5149618677664638,0.3649408825073685,-1.1011506829038622,-1.627788946349558,-1.1342491539422752,-0.3688760996153189,1.9346942305116273,1.1520852427277162,-0.3938789584970584,0.5323168930839163,-1.1570953205345118,0.8737716966593436,-0.2042651928972941,1.170464861613195,-0.6415554157705631,0.1103199560292097,0.023387651134369473
2020-03-02,-1.3539318048805047,-0.7283637138127856,2.6789321875750556,0.20167478599122035,-1.2518127139909998,-0.7891829411787238,-1.0132022635004438,-0.15782185149459801,-1.6826310572213041,-0.0385142903740326,-0.2825365291866634,0.4441644601787307,-0.9636955656656009,-0.010147345042630908,-0.40972282154924217,-0.08851356996015701,-0.29295413948960747,0.8774340801778632,1.0983563121592517,-0.6640951680358198,-0.26151649013906136,0.4654959411345836,1.0476729940558254,1.3749672007783098,0.6107965039344784,0.5993720271271593,1.6703537554638659,0.1948083890911101,-1.2753863721452798
2020-03-03,-1.6380307052112326,-1.6843327111125737,-0.2109576655216717,-0.07213390621323938,0.27691597177207006,0.4607588650710253,0.111504750637072,2.351207024686711,-0.03614879038052108,-1.4167732047534005,0.00773963436639081,1.5135599630228842,-0.8427797968779954,-0.6765549784660314,-0.20191783445121103,-0.6420907460174132,1.0416442206947853,0.1054117340958274,-1.4194065258449555,0.7519861932911246,0.9205178390020917,1.2946028046407951,0.7759248884825152,-1.0422958112483403,0.050539738179758424,-0.402151826229969,0.2473939281886499,-0.929162496658264,1.3050294428551141
2020-03-04,0.8309576570459849,1.4218831318112548,0.09146782694167374,-1.917933901478573,-1.093726628544465,-0.04386557806902806,-0.587791847526598,0.3398376262189122,-1.1386000830325937,-1.2249921999974915,-0.9960363068843339,0.6953319701439213,-0.18264772114312192,0.2005397860966497,0.7244675061036895,-1.0707332160194785,-0.3772830580563815,0.20638322981320875,-0.42699445690080184,-0.7091564316498078,0.8871643724290135,0.4765763054126195,0.2658545590909133,3.351893555698453,-0.06604058375607634,0.07558756075277,-0.5625796557986327,0.5922470369656984,0.2381895443326228
2020-03-05,0.83855784518654,-0.4135869446396423,0.03215054201844785,-2.421788200267384,-0.4894226758723024,0.9968297130686452,-0.5585737812989016,-0.2014903349606511,-0.5411356580897693,-0.5634459377486599,-0.7478029537450815,0.3613908990596084,-0.08853410148632751,0.19221030894525687,1.168621253625445,-0.8192069496376652,-0.45886181701033274,0.8353536571255435,0.4081322156904062,-0.05943568854043145,0.3708075924424547,0.5127596658084516,0.32667434337965756,0.5502287931653913,0.8474120140079419,-0.23876104377232227,1.3205192568575905,1.787962788568826,-2.947564801880739
2020-03-06,1.2854957733460441,-0.7412798028578049,-0.16857674635789843,0.9091377846308001,0.28145084673560733,-0.4772962642409619,0.66323090792473,-0.8317337916083719,1.1054357725607795,-1.9820630879770214,-1.0283822104053986,-0.8703856779486905,-0.20838270797346278,-0.5628148538398225,0.5265456516645421,-2.1574607019485588,0.66027550798212,0.9128735111714571,-0.9448152869003219,-0.7501476100201185,-0.12342454491346064,0.5320273450152173,-0.767301433914159,0.6858189619615225,0.25647484529707854,-0.2010319186790424,1.1045670006916972,2.3561301936618286,0.5356325369416707
2020-03-09,0.29193273236494527,-0.482643990781218,-0.145806650360149,-1.5877662856157704,-1.8185387845671337,-2.103871910097316,0.7924089519138641,0.3152211739131857,-0.5563663627677449,-1.2785261506236827,-0.7973401121324484,-0.1431252729741401,-0.10831743948387888,-0.3853764560691686,0.8971078968786984,-1.6251841259913617,0.34628022162437405,0.8955817489079676,0.15129998347061743,0.6676850736306124,0.9857820092025572,0.7219832648429985,0.1136081564218559,0.9657631418990886,1.4501529842200263,0.04659463130735425,1.9144711010072588,0.8544791376127908,-0.37748866775419687
2020-03-10,0.8748014906058266,0.22453258753590108,1.2640040730191322,-1.4577872742695768,-1.1442196412594456,0.34581157099421533,0.4653499266878471,-0.5785452311071221,1.0721340893450022,-0.46401270379756476,1.005099381423864,1.2833214549056697,0.6248414724624831,0.7470834385143451,-0.41049348244330935,1.5442565292936092,1.1429820174906176,-0.37880024288948166,1.0843780574822004,0.1674533479359157,-1.0784574859612197,-0.382100928681821,-0.8603673313746428,-1.1078223826605038,-1.6822102222893804,1.0172708925771163,-1.1840036923282686,-1.558517543292748,-0.5759821679186653
2020-03-11,0.5336387944740528,-0.6716549447797028,0.6894070556309579,-4.073944083746051,0.048957587787487315,1.0718297718273233,-0.6368950279286927,0.9395714546228984,0.08409817876803269,0.7474585435339482,-0.37694609581955774,-0.02541115647836781,0.04781864400824332,0.4217225640215843,-0.4380556547599906,0.28893737469458125,-0.06870089636400505,0.7205064562713543,0.346331035173138,0.23613083693356976,-0.453974839604171,-0.5955886744145821,-0.07524205804681706,1.5592111585748603,0.8461427094478574,0.10144592760626694,0.36440728122367827,-0.22334990728948442,-1.407852035368419
2020-03-12,0.15428740613011327,-0.9840543619035642,-0.062083417534494076,-3.0406111182399993,0.48173757685291785,0.5608040402856195,-0.24871637740031516,0.011352186613846392,-1.1868495490518707,-0.6259148365676841,-0.9534140189819599,-0.27893677007704204,-1.1384343762964486,-0.775206497542472,1.7565967887363958,0.5284843431625285,0.028347945868783298,1.3193903165043661,0.07959811284510865,-0.7100820582544953,1.0927572473803633,0.34965254404127655,0.16274460808808797,-0.053998954771455325,1.1154692179545969,0.8184622294767928,0.22892975078983446,-0.4550030568421769,1.8246910787333768
