Date,loss,threshold,anomaly,return,close
2020-01-08,0.057998015066448194,0.05729576224461106,True,-0.058357210845758734,55.83000183105469
2020-03-11,0.06216866119160647,0.05729576224461106,True,-0.06285598377093071,46.06999969482422
2020-03-12,0.10862802525058013,0.05729576224461106,True,-0.10961578620604795,41.02000045776367
2020-03-13,0.12674110418615658,0.05729576224461106,True,0.12603603391639684,46.189998626708984
2020-03-17,0.1024179557272411,0.05729576224461106,True,0.10026611489515669,49.599998474121094
2020-03-18,0.06841271712447816,0.05729576224461106,True,0.06471780237744862,52.810001373291016
2020-03-19,0.07673717284268056,0.05729576224461106,True,-0.08066657878151451,48.54999923706055
2020-03-23,0.059526987151432675,0.05729576224461106,True,-0.060534202271330995,43.61000061035156
2020-03-25,0.08311576532452103,0.05729576224461106,True,-0.08419892537659701,41.439998626708984
2020-03-26,0.10275927291721265,0.05729576224461106,True,0.10207528191156845,45.66999816894531
2020-04-01,0.05832117695687089,0.05729576224461106,True,-0.05945357859460387,43.029998779296875
2020-04-02,0.06204398420688306,0.05729576224461106,True,-0.06297929726590012,40.31999969482422
2020-04-15,0.06251114921833623,0.05729576224461106,True,-0.06338944315866801,43.439998626708984
2020-05-18,0.0645420320952943,0.05729576224461106,True,0.06406247361252815,40.86000061035156
2020-05-26,0.06502735358143918,0.05729576224461106,True,0.06464650181650877,42.15999984741211
2020-06-11,0.07938684300292831,0.05729576224461106,True,-0.07971993849618908,40.75
2020-07-09,0.07721735621323245,0.05729576224461106,True,-0.07755976644563856,39.0099983215332
2020-11-09,0.06664440290669771,0.05729576224461106,True,0.06620201863015862,39.779998779296875
2020-11-10,0.06572846535232935,0.05729576224461106,True,0.06460532362212512,42.349998474121094
2020-11-17,0.09569882348544523,0.05729576224461106,True,-0.09637188542067632,39.849998474121094
2020-12-03,0.07518480407028516,0.05729576224461106,True,0.07479918501061444,42.81999969482422
