Date,loss,threshold,anomaly,return,close
2020-01-24,0.08169719120173813,0.06136010560467774,True,0.08133293668192909,68.47000122070312
2020-02-27,0.06724928195254154,0.06136010560467774,True,-0.06404022794814057,55.83000183105469
2020-03-09,0.09156336829778922,0.06136010560467774,True,-0.0882195076790191,50.849998474121094
2020-03-12,0.12435419842826556,0.06136010560467774,True,-0.11846687862875294,45.540000915527344
2020-03-13,0.17171571926415097,0.06136010560467774,True,0.19521298223376404,54.43000030517578
2020-03-16,0.14071457080330774,0.06136010560467774,True,-0.18041520558085367,44.61000061035156
2020-03-17,0.10624540765011514,0.06136010560467774,True,0.12261827271604742,50.08000183105469
2020-03-23,0.06892944774018828,0.06136010560467774,True,0.08182412939505879,49.58000183105469
2020-03-24,0.0705310722617234,0.06136010560467774,True,0.0568777650398935,52.400001525878906
2020-03-26,0.0730028149780455,0.06136010560467774,True,0.083495956577045,55.540000915527344
2020-04-06,0.06638356200557394,0.06136010560467774,True,0.07943837340127868,58.43000030517578
2020-06-11,0.06594327143828116,0.06136010560467774,True,-0.06528884043653227,59.70000076293945
2020-07-24,0.1632026248215327,0.06136010560467774,True,-0.1624172371765228,50.59000015258789
2020-10-23,0.10662979260960714,0.06136010560467774,True,-0.10575140262663485,48.20000076293945
2020-12-18,0.06390030894821663,0.06136010560467774,True,-0.06298129013434206,47.459999084472656
2021-01-13,0.07042854983071001,0.06136010560467774,True,0.06968442839048938,56.95000076293945
2021-01-21,0.0647318868200304,0.06136010560467774,True,0.06459861997291538,62.459999084472656
2021-01-22,0.08703853620916047,0.06136010560467774,True,-0.09285941918149032,56.65999984741211
