Date,loss,threshold,anomaly,return,close
2020-01-31,0.0510202813814975,0.05018649300796408,True,0.05088831751287204,137.4091796875
2020-03-09,0.07787839102360938,0.05018649300796408,True,-0.07766377579805028,112.62906646728516
2020-03-10,0.05896335006169706,0.05018649300796408,True,0.05907813687869079,119.2829818725586
2020-03-11,0.05413805869226096,0.05018649300796408,True,-0.054500261246503645,112.78202819824219
2020-03-12,0.128471708423611,0.05018649300796408,True,-0.1285072564533113,98.2887191772461
2020-03-16,0.08182852717482436,0.05018649300796408,True,-0.08216763223072465,94.7227554321289
2020-03-17,0.07671201569365671,0.05018649300796408,True,0.07640287733857853,101.95984649658203
2020-03-24,0.11265599757879219,0.05018649300796408,True,0.11301044914269998,100.84130096435547
2020-03-26,0.06445778700153904,0.05018649300796408,True,0.06650919586982207,107.92543029785156
2020-04-01,0.05268033240226622,0.05018649300796408,True,-0.052195120442226184,100.51625061035156
2020-04-06,0.07935916619115546,0.05018649300796408,True,0.07974417863968797,109.77055358886719
2020-06-11,0.09122936733376741,0.05018649300796408,True,-0.0913220934181711,112.82026672363281
2020-10-08,0.060109851857185204,0.05018649300796408,True,0.05980493658432162,125.70745849609375
2020-10-20,0.06473035902211755,0.05018649300796408,True,-0.06492989857991538,112.20841217041016
2021-01-22,0.09874955771067995,0.05018649300796408,True,-0.09905049937936361,113.39388275146484
